name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Cozy JP Studio-Best Location!,Jamaica Plain,42.31747805970026,-71.10819474341311,Entire home/apt,2,1.0,1.0,1.0,135.0,0.94,Boston,0
Quiet Artist's Retreat,Jamaica Plain,42.31299708548862,-71.10930512483853,Private room,2,1.0,1.0,1.0,119.0,0.97,Boston,0
"Arthouse2 Brewery District, stay in an art gallery",Jamaica Plain,42.31633720566908,-71.1028559173715,Entire home/apt,5,1.0,2.0,2.0,275.0,0.94,Boston,1
Home Away from Home,Allston-Brighton,42.288018458904695,-71.11367910852672,Entire home/apt,2,1.0,1.0,1.0,130.0,0.99,Boston,1
Elegant 2Bdr in Victorian Home,Allston-Brighton,42.3179889417716,-71.10988164747111,Entire home/apt,3,1.0,2.0,3.0,160.0,0.94,Boston,1
"Clean, Comfortable, Convenient and Close to the T",Jamaica Plain,42.3244321773282,-71.1078903320761,Private room,1,1.0,1.0,1.0,65.0,1.0,Boston,0
Large bedroom in Arts & Crafts Jamaica Plain home,Allston-Brighton,42.31089357638447,-71.12243916028487,Private room,4,1.0,1.0,2.0,77.0,1.0,Boston,1
"Sweet Little House in JP, Boston",Jamaica Plain,42.31713375085383,-71.10965966211438,Private room,2,1.0,1.0,1.0,71.0,0.96,Boston,0
Dog friendly townhome w/ roof deck!,Allston-Brighton,42.30469508940489,-71.10730425423374,Entire home/apt,2,1.5,1.0,1.0,200.0,1.0,Boston,1
Private Room in convenient location,Jamaica Plain,42.3234373963823,-71.1139753696747,Private room,2,1.0,1.0,1.0,55.0,1.0,Boston,0
Sunny and Spacious in the heart of Hyde Square,Jamaica Plain,42.3219193625954,-71.1104717880297,Private room,2,2.0,1.0,1.0,95.0,0.94,Boston,1
2 BR Modern Loft of Jamaica Plain,Jamaica Plain,42.30931242458195,-71.11711989439625,Entire home/apt,4,1.0,2.0,2.0,220.0,0.94,Boston,0
A Cozy Room in Veggie Paradise!,Jamaica Plain,42.30089711317004,-71.1119677817735,Private room,2,1.0,1.0,1.0,54.0,0.94,Boston,1
Clean apartment in trendy JP Boston,Allston-Brighton,42.30778740249572,-71.11077966593278,Private room,3,1.0,1.0,2.0,72.0,0.92,Boston,1
"Large, sunny, quiet private room near transit",Jamaica Plain,42.30598912781584,-71.10334861115408,Private room,2,1.0,1.0,1.0,70.0,0.96,Boston,0
Urban oasis trendy JP 'hood - suite,Jamaica Plain,42.31337882617406,-71.11718908596617,Entire home/apt,4,1.0,2.0,3.0,135.0,0.96,Boston,0
Beautiful house in Jamaica Plain,Jamaica Plain,42.3140633182779,-71.10544008279768,Entire home/apt,6,1.5,3.0,3.0,300.0,1.0,Boston,0
Sunny musicians apt. close to T!,Jamaica Plain,42.3154779458348,-71.09929421406315,Private room,2,1.0,1.0,1.0,110.0,0.96,Boston,0
Large Arts & Crafts style Jamaica Plain home.,Jamaica Plain,42.312540826270975,-71.1224634974153,Private room,2,1.0,1.0,1.0,70.0,0.96,Boston,0
"A serene, green oasis in funky JP! ",Jamaica Plain,42.30640988856899,-71.11151038708401,Private room,1,1.0,1.0,1.0,75.0,0.95,Boston,0
Cozy Reading Bedroom,Jamaica Plain,42.32512115569664,-71.1129246517974,Private room,2,1.0,1.0,1.0,70.0,0.9,Boston,0
Great location! Cute guest room in Dutch gambrel,Jamaica Plain,42.31772906096269,-71.10019198504713,Private room,2,1.0,1.0,1.0,88.0,0.94,Boston,1
2 Bdrm Apt w/ tower in JP Victorian,Jamaica Plain,42.30503422150767,-71.10333144398088,Entire home/apt,4,1.0,2.0,2.0,180.0,0.94,Boston,0
Fab House in Hip J.P.,Jamaica Plain,42.3088979675554,-71.11868977322706,Entire home/apt,5,3.5,4.0,4.0,325.0,1.0,Boston,0
"Nice room, great house and location!",Jamaica Plain,42.319781166585685,-71.1046702228502,Private room,1,1.0,1.0,1.0,65.0,0.94,Boston,1
Newly-renovated Apt among Trees,Jamaica Plain,42.30826236397657,-71.11065976620097,Entire home/apt,4,1.0,3.0,4.0,290.0,0.98,Boston,0
Full beautiful house w/ parking & deck!,Jamaica Plain,42.29128816246878,-71.11396006312367,Entire home/apt,4,2.0,4.0,3.0,159.0,0.94,Boston,0
"Private Floor, Private Bath, City Location",Jamaica Plain,42.30920004254448,-71.11836465855009,Private room,2,1.0,1.0,1.0,200.0,0.99,Boston,0
"Private studio, awesome location!!",Jamaica Plain,42.31569391094086,-71.10620874832169,Private room,2,1.0,1.0,1.0,95.0,0.98,Boston,0
The Music Box,Allston-Brighton,42.320020355969945,-71.10745884916732,Entire home/apt,2,1.0,1.0,1.0,65.0,0.85,Boston,1
1 Bedroom Jamaica Plain,Jamaica Plain,42.32489127959378,-71.11446553563087,Entire home/apt,3,1.0,1.0,1.0,99.0,0.98,Boston,0
The Roost-Master Suite-The Lion,Jamaica Plain,42.30776797241471,-71.11625789047194,Private room,3,1.0,1.0,2.0,93.0,0.95,Boston,0
Gorgeous 2 bed/1 bth ideal location,Jamaica Plain,42.31008194151472,-71.11967770213874,Entire home/apt,4,1.0,2.0,2.0,295.0,0.88,Boston,0
Family-friendly townhouse in JP,Jamaica Plain,42.311531156866266,-71.09896775692143,Entire home/apt,4,1.5,2.0,2.0,150.0,1.0,Boston,0
Sunny Two-Bedroom in Boston,Jamaica Plain,42.32498596629097,-71.10549496200198,Entire home/apt,4,1.0,2.0,1.0,95.0,0.94,Boston,1
Sunny 2 bedroom close to everything,Jamaica Plain,42.30725435749261,-71.11424733591423,Entire home/apt,4,1.0,2.0,2.0,150.0,0.99,Boston,0
One Private room @ Jamaica Plain,Allston-Brighton,42.31784765117375,-71.107205565175,Private room,2,1.0,1.0,1.0,71.0,0.93,Boston,1
Quiet room - Great location! ,Jamaica Plain,42.31257952456626,-71.10784329213908,Private room,2,1.0,1.0,1.0,70.0,1.0,Boston,0
Cozy artist room with porch access,Jamaica Plain,42.306172286643054,-71.10670344232828,Private room,2,1.0,1.0,1.0,125.0,0.94,Boston,1
Private Lower Level Loft (basement),Jamaica Plain,42.31373707651746,-71.1163369940704,Private room,2,1.0,1.0,1.0,85.0,0.95,Boston,0
Jamaica Plain Shangri-La,Jamaica Plain,42.31730040217494,-71.10491020774178,Private room,2,1.0,1.0,1.0,61.0,0.97,Boston,0
Lovely 2BR+ 2BA JP Cntr/Superhost,Jamaica Plain,42.31263931729841,-71.10927886274365,Entire home/apt,6,2.0,2.0,4.0,250.0,0.93,Boston,0
Cute & Comfy in JP!,Jamaica Plain,42.31161781831933,-71.10385272556012,Private room,2,1.0,1.0,1.0,56.0,0.9,Boston,0
Sunny Comfortable Apt in JP,Jamaica Plain,42.32173185468714,-71.11186967797744,Shared room,3,1.0,1.0,2.0,200.0,0.8,Boston,0
JP Gem near T 2BR sleeps 6! Spacious and Clean,Jamaica Plain,42.30595038846474,-71.10489325104669,Entire home/apt,6,1.0,2.0,3.0,220.0,0.94,Boston,0
"Fresh, Clean and Green Private Room",Jamaica Plain,42.31795476761437,-71.10020425725071,Private room,1,1.5,1.0,1.0,80.0,1.0,Boston,0
"Bed, Bath and Beyond II in JP",Jamaica Plain,42.32141474891377,-71.10676417176671,Private room,2,1.0,1.0,1.0,60.0,0.95,Boston,0
Light-filled En Suite Private Space,Jamaica Plain,42.31143796365995,-71.11864462353653,Private room,2,1.0,1.0,2.0,125.0,0.99,Boston,0
1 BR Garden Apartment in quiet Neighborhood,Jamaica Plain,42.312220034691656,-71.1171256858825,Entire home/apt,2,1.0,1.0,1.0,149.0,1.0,Boston,0
"Elegant room, colorful artist home",Jamaica Plain,42.32136495142019,-71.11323105918619,Private room,2,1.0,1.0,1.0,65.0,1.0,Boston,0
Studio apartment in historic Boston,Jamaica Plain,42.31446165291016,-71.11391762627706,Entire home/apt,2,1.0,0.0,1.0,99.0,0.94,Boston,0
"Spacious, modern--right next to T",Jamaica Plain,42.31858053839557,-71.1067800194245,Private room,3,1.0,1.0,2.0,67.0,1.0,Boston,0
Wonderful home Great Neighborhood mins from Boston,Jamaica Plain,42.31967562232483,-71.10497281246552,Entire home/apt,5,1.5,2.0,4.0,180.0,1.0,Boston,0
