name,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating,city,missing_flag
Potrero Hill 2BD Near Restaurants and CafâˆšÂ©s,Potrero Hill,37.7629,-122.39445,Entire home/apt,4,2,2,2,181,0.98,San Francisco,0
Haight Ashbury Coliving Community #4,Cole Valley,37.76782,-122.4489,Shared room,3,3.5,1,1,33,1,San Francisco,0
4 Bedroom house-No partying/smoking!,Crocker Amazon,37.70993,-122.43169,Entire home/apt,6,1,4,5,175,0.92,San Francisco,0
#1 Private room with private bathroom with tub,Outer Sunset,37.74959,-122.47686,Private room,3,1,1,1,100,0.99,San Francisco,0
Central Lg 1 Bdr House Inner Richmond SF w/Garden,Richmond District,37.77936,-122.46017,Entire home/apt,3,1,1,1,350,0.98,San Francisco,0
Haight Ashbury Coliving Community #1,Cole Valley,37.76877,-122.44887,Shared room,3,3.5,1,1,33,0.98,San Francisco,0
Haight Ashbury Coliving Community #2,Cole Valley,37.76724,-122.44875,Shared room,3,3.5,1,1,33,0.9,San Francisco,0
Haight Ashbury Coliving Community #3,Cole Valley,37.76844,-122.44827,Shared room,3,3.5,1,1,33,1,San Francisco,0
2 Bedrooms + Private Bath in Quiet Neighborhood,Visitacion Valley,37.71153,-122.39653,Private room,4,1,2,2,99,0.99,San Francisco,0
"Homey Polk Goulch 2BR, W/D, walk to Lafayette Park by Blueground",Pacific Heights,37.79135,-122.42537,Entire home/apt,4,2,2,2,326,0.98,San Francisco,0
"Lower Nob Hill Studio, w/ Roofdeck near Union Sq by Blueground",Downtown,37.78754,-122.41553,Entire home/apt,2,1,0,1,195,0.98,San Francisco,0
"Spacious Mission Bay Studio, w/ Gym, near Caltrain by Blueground",Mission Bay,37.7742,-122.39047,Entire home/apt,2,1,0,1,215,1,San Francisco,0
Modern SoMa 1BR w/Gym + W/D near BART + Muni Rail by Blueground,SoMa,37.77875,-122.40287,Entire home/apt,2,1,1,1,259,1,San Francisco,0
Homey Lower Nob Hill 1BR w/ Quaint Lounge by Blueground,Downtown,37.78798,-122.41665,Entire home/apt,2,1,1,1,236,1,San Francisco,0
"Modern 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",Mission Bay,37.77353,-122.39372,Entire home/apt,2,1,1,1,281,0.98,San Francisco,0
Rad SoMa Studio w/ Roofdeck + Gym near Muni rail by Blueground,SoMa,37.77953,-122.40299,Entire home/apt,2,1,0,1,230,0.98,San Francisco,0
Gorgeous Lower Nob Hill 1BR w/ Courtyard + Roofdeck by Blueground,Downtown,37.78668,-122.41493,Entire home/apt,2,1,1,1,232,0.98,San Francisco,0
"Bright Lower Nob Hill 1BR w/ Roofdeck, near Union Sq by Blueground",Downtown,37.78683,-122.41411,Entire home/apt,2,1,1,1,215,0.98,San Francisco,0
"Rad SoMa 1BR w/ Gym + Doorman, near Civic Center by Blueground",SoMa,37.77793,-122.41327,Entire home/apt,2,1,1,1,232,0.98,San Francisco,0
"Sleek 1BR Mission Bay, w/ Gym, close to Caltrain by Blueground",Mission Bay,37.77296,-122.39398,Entire home/apt,2,1,1,1,274,0.98,San Francisco,0
"Cozy Telegraph Hill Studio, w/Spa, near Coit Tower by Blueground",Telegraph Hill,37.80307,-122.40623,Entire home/apt,2,1,0,1,209,0.98,San Francisco,0
"Modern 1BR Telegraph HIll, w/Gym, near Coit Tower by Blueground",Telegraph Hill,37.80469,-122.40476,Entire home/apt,2,1,1,1,228,0.98,San Francisco,0
"Alamo Square Studio, Amazing Park Views,w/ W/D, by Blueground",Western Addition/NOPA,37.77843,-122.43337,Entire home/apt,2,1,0,1,232,0.98,San Francisco,0
"Cozy Mission Bay Studio, w/Gym, walk to Muni trail by Blueground",SoMa,37.77452,-122.39726,Entire home/apt,2,1,0,1,241,0.98,San Francisco,0
"Well-appointed SoMa 2BR w/ W/D, Gym + Roofdeck by Blueground",SoMa,37.78089,-122.40292,Entire home/apt,4,2,2,2,333,0.98,San Francisco,0
"Roomy Hayes Valley 2BR, w/Gym, near Muni lightrail by Blueground",Hayes Valley,37.77247,-122.42635,Entire home/apt,3,2,2,2,351,0.98,San Francisco,0
"Studio Lower Pacific Heights, w/Gym, near Fillmore by Blueground",Western Addition/NOPA,37.78592,-122.43512,Entire home/apt,2,1,0,1,195,0.98,San Francisco,0
Homey Lower Pacific Heights 1BR w/ Washer + Dryer by Blueground,Western Addition/NOPA,37.78747,-122.42467,Entire home/apt,2,1,1,1,256,0.98,San Francisco,0
"Lower Pacific Heights Studio, Pool, near Fillmore by Blueground",Western Addition/NOPA,37.7864,-122.4365,Entire home/apt,2,1,0,1,195,0.98,San Francisco,0
Modern 1BR in Pacific Heights w/ Doorman + Gym by Blueground,Pacific Heights,37.79183,-122.42421,Entire home/apt,2,1,1,1,229,0.98,San Francisco,0
"Stunning 2BR in Mission Bay, W/D, near Muni rail by Blueground",SoMa,37.77388,-122.39796,Entire home/apt,4,2,2,2,383,0.98,San Francisco,0
"Cozy + Sunny Nob Hill ,1BR, W/D, close to Union Sq. by Blueground",Nob Hill,37.78971,-122.41304,Entire home/apt,2,1,1,1,213,0.98,San Francisco,0
"Sleek 1BR SoMa, w/ Gym, A/C, roof deck + game room by Blueground",SoMa,37.77158,-122.40356,Entire home/apt,2,1,1,1,273,0.98,San Francisco,0
"Modern 1BR SoMa, w/ Gym, close to Civic Center by Blueground",SoMa,37.77429,-122.41239,Entire home/apt,2,1,1,1,215,0.98,San Francisco,0
"Smart Mission Bay Studio, w/ A/C, close to Caltrain by Blueground",Mission Bay,37.77333,-122.3915,Entire home/apt,2,1,0,1,228,0.98,San Francisco,0
"Bright Noe Valley 2BR, w/ W/D, near Muni lightrail by Blueground",Noe Valley,37.74764,-122.42875,Entire home/apt,4,1.5,2,2,307,0.98,San Francisco,0
Lower Nob Hill Studio w/ Roofdeck near Trader Joe''s by Blueground,Downtown,37.78661,-122.4145,Entire home/apt,2,1,0,1,193,0.98,San Francisco,0
"1BR Mission Bay, w/ Gym + Pool, close to Caltrain by Blueground",SoMa,37.77426,-122.39756,Entire home/apt,2,1,1,1,232,0.98,San Francisco,0
"Cozy SoMa 1BR w/ Doorman, near Civic Center by Blueground",SoMa,37.77666,-122.41233,Entire home/apt,2,1,1,1,196,0.98,San Francisco,0
"Airy 1BR Rincon Hill, w/ Gym + Bay Bridge Views by Blueground",South Beach,37.7897,-122.39112,Entire home/apt,2,1,1,1,292,0.98,San Francisco,0
"SoMa 1BR w/ Doorman, near Civic Center by Blueground",SoMa,37.77856,-122.41275,Entire home/apt,2,1,1,1,219,0.98,San Francisco,0
"Sharp 1BR SoMa w/ Gym, A/C, dog run + game room by Blueground",SoMa,37.77166,-122.40387,Entire home/apt,2,1,1,1,253,0.98,San Francisco,0
"Dreamy 1BR South Beach, w/ Pool, next to SF Bay by Blueground",SoMa,37.78314,-122.38975,Entire home/apt,2,1,1,1,238,0.98,San Francisco,0
"Ample Pacific Heights 2BR by cable car, w/ W/D by Blueground",Western Addition/NOPA,37.7896,-122.42522,Entire home/apt,3,1,2,2,313,0.98,San Francisco,0
"Stylish 2BR Nob Hill w/ W/D, lounge, near Union Sq by Blueground",Downtown,37.78939,-122.41433,Entire home/apt,4,2,2,2,307,0.98,San Francisco,0
"Quiet Lower Pacific Heights Studio, w/ W/D, by Blueground",Western Addition/NOPA,37.78941,-122.42373,Entire home/apt,2,1,0,1,207,0.98,San Francisco,0
"Spacious Rincon Hill 1BR w/ Gym, Balcony + Hot tub by Blueground",South Beach,37.78892,-122.39127,Entire home/apt,2,1,1,1,285,0.98,San Francisco,0
"1BR Lower Nob Hill, w/ Roofdeck walk to Union Sq. by Blueground",Downtown,37.78647,-122.41623,Entire home/apt,2,1,1,1,241,0.98,San Francisco,0
Spacious Lower Pacific Heights Studio w/ Washer by Blueground,Western Addition/NOPA,37.78873,-122.42401,Entire home/apt,2,1,0,1,196,0.98,San Francisco,0
Sleek Dogpatch 2BR w/ Gym at 23rd St Muni Stop by Blueground,Dogpatch,37.75719,-122.38856,Entire home/apt,4,2,2,2,289,0.98,San Francisco,0
"Alamo Square Great Park View 2BR, w/ Washer/Dryer, by Blueground",Western Addition/NOPA,37.7788,-122.43278,Entire home/apt,4,1,2,2,310,0.98,San Francisco,0
"Homey Noe Valley 1BR, W/D, near Muni lightrail by Blueground",Noe Valley,37.74652,-122.43,Entire home/apt,2,1,1,1,257,0.98,San Francisco,0
Cozy room in the heart of the mission,Mission District,37.76736,-122.41632,Private room,2,1,1,1,80,0.96,San Francisco,0
Charming Mission Studio w/ Modern Touches,Mission District,37.76617,-122.41748,Entire home/apt,2,1,0,1,87,1,San Francisco,0
2 Story-Top 5 Location In The Country-Walk 2 FiDi,Telegraph Hill,37.80001,-122.40599,Entire home/apt,8,2,4,4,198,0.98,San Francisco,0
Walkable San Francisco Home with View,Bernal Heights,37.74072,-122.41863,Entire home/apt,2,1,1,1,200,0.98,San Francisco,0
BEAUTIFUL NEW GARDEN APARTMENT by PRESIDIO PARK,Richmond District,37.78232,-122.47288,Entire home/apt,3,1,2,2,110,0.98,San Francisco,0
"Lavish 1BR South Beach, w/ Pools, Spa, near SF Bay by Blueground",South Beach,37.78355,-122.3905,Entire home/apt,2,1,1,1,231,0.98,San Francisco,0
"Gorgeous, recently decorated Marina 3BR/2BA Condo",Marina,37.80177,-122.42967,Entire home/apt,6,2,3,3,325,0.98,San Francisco,0
3BR Condominium in San Francisco,North Beach,37.80245,-122.41405,Entire home/apt,6,2,3,3,250,0.98,San Francisco,0
Private Room - Bright Edwardian Oasis!!,Mission District,37.7511,-122.40843,Private room,2,1,1,1,150,0.96,San Francisco,0
Garden 1 bedroom Victorian condo near Alamo Sq,Western Addition/NOPA,37.77573,-122.44513,Entire home/apt,2,1,1,1,100,0.98,San Francisco,0
Contemporary 1BR in Mission Bay by Sonder,Mission Bay,37.77329,-122.39147,Entire home/apt,2,1,1,1,187,0.98,San Francisco,0
Penthouse at the Epicenter of Hayes Valley,Western Addition/NOPA,37.77768,-122.4233,Private room,2,1,1,1,130,0.98,San Francisco,0
Cozy Downtown Studio in Lower Nob Hill,Nob Hill,37.78917,-122.41682,Entire home/apt,3,1,0,2,175,1,San Francisco,0
Studio Condominium in San Francisco,Nob Hill,37.79072,-122.41367,Entire home/apt,2,1,0,0,133,0.98,San Francisco,0
Private Balcony with Postcard Scenes,Russian Hill,37.80229,-122.41853,Entire home/apt,4,2,2,2,355,0.98,San Francisco,0
Cozyâ€šÃ²Ã–renovatedâ€šÃ²Ã–quiet in-law for 2â€šÃ²Ã–backyard access,Bayview,37.73586,-122.38288,Entire home/apt,2,1,1,2,99,0.99,San Francisco,0
A Home away fr Home in SF: great for solo traveler,Glen Park,37.73744,-122.42634,Private room,2,1,1,1,105,1,San Francisco,0
Private space in beautiful modern apartment,Western Addition/NOPA,37.77649,-122.44175,Private room,3,1,1,1,120,1,San Francisco,0
Entire Furnished Apt in Super Walkable Area,Downtown,37.78738,-122.41914,Entire home/apt,4,1.5,2,2,220,0.98,San Francisco,0
Bright & Lovely Private Room in Glen Park,Glen Park,37.73883,-122.4265,Private room,2,1,1,1,90,1,San Francisco,0
Creative Oasis in Bernal Heights!,Bernal Heights,37.73961,-122.41427,Entire home/apt,4,1.5,2,2,200,0.98,San Francisco,0
Industrial-Chic Loft with Private Roof Deck and City Views,SoMa,37.77461,-122.41034,Entire home/apt,7,2,3,3,475,0.99,San Francisco,0
Boutique Condo in the heart of Mission District,Mission District,37.75885,-122.41548,Entire home/apt,4,2,2,2,205,0.98,San Francisco,0
4 Bedroom Richmond Dist. Home w/ Parking and Yard,Richmond District,37.78236,-122.47443,Entire home/apt,8,2.5,4,5,750,1,San Francisco,0
"New!  Quiet, private studio. Private bath + Garden",Bayview,37.71804,-122.39251,Private room,4,1,0,2,80,1,San Francisco,0
"Spacious 4 bed, 2 bath in the heart of SoMa",SoMa,37.77757,-122.41111,Entire home/apt,10,2,4,4,450,1,San Francisco,0
"2 Room Suite in Duboce, The Best Location in SF!",Duboce Triangle,37.76676,-122.43137,Private room,2,1,1,1,277,1,San Francisco,0
2 br apt in the Outer Sunset Ocean Beach,Outer Sunset,37.75885,-122.50803,Entire home/apt,5,1,2,2,210,0.97,San Francisco,0
Beautiful neighborhood! Bedroom w private bathroom,Inner Sunset,37.75431,-122.46003,Private room,1,1,1,1,51,0.98,San Francisco,0
Inn at the Opera Hotel Room,Civic Center,37.77943,-122.42154,Entire home/apt,2,1,0,1,140,0.9,San Francisco,0
Startup House SF - Private Room,Downtown,37.78727,-122.4164,Private room,1,2,1,1,55,1,San Francisco,0
Cozy & Quiet Spot Next to Ocean Beach,Outer Sunset,37.75432,-122.49981,Entire home/apt,3,1,2,2,80,0.92,San Francisco,0
Cozy Home with incredible low price,Visitacion Valley,37.71528,-122.40577,Private room,4,1,2,3,95,0.98,San Francisco,0
â€šÃ¹Â§Ã”âˆÃ¨ A Loft To Love â€šÃ¹Â§Ã”âˆÃ¨ Spacious Deck â€šÃ¹Â§Ã”âˆÃ¨ Views,Noe Valley,37.75078,-122.42548,Entire home/apt,5,1.5,2,3,499,1,San Francisco,0
â€šÃ¹Â§Ã”âˆÃ¨ A Loft To Love â€šÃ¹Â§Ã”âˆÃ¨ Spacious Loft Bedroom â€šÃ¹Â§Ã”âˆÃ¨ Views â€šÃ¹Â§Ã”âˆÃ¨ W/D,Noe Valley,37.75094,-122.42417,Private room,2,1.5,1,2,269,1,San Francisco,0
â€šÃ¹Â§Ã”âˆÃ¨ A Room In A Loft To Love â€šÃ¹Â§Ã”âˆÃ¨ Spacious Deck â€šÃ¹Â§Ã”âˆÃ¨ W/D,Noe Valley,37.75076,-122.42385,Private room,2,1,1,1,199,0.87,San Francisco,0
â€šÃ¹Â§Ã”âˆÃ¨Beautiful Victorian in the Heart of San Fran â€šÃ¹Â§Ã”âˆÃ¨,Lower Haight,37.77063,-122.43112,Private room,3,1,1,2,79,0.94,San Francisco,0
Spacious two bedroom suite in quaint neighborhood,Inner Sunset,37.74065,-122.46497,Entire home/apt,4,1,2,2,220,0.99,San Francisco,0
SoMa Studio near Tech HQs,SoMa,37.77382,-122.41245,Entire home/apt,2,1,0,0,127,0.98,San Francisco,0
Studio in Walkable Location,SoMa,37.77294,-122.41243,Entire home/apt,2,1,0,0,126,0.98,San Francisco,0
Delightful Studio Apartment in San Francisco,SoMa,37.7742,-122.4131,Entire home/apt,2,1,0,0,127,0.98,San Francisco,0
2BR Ocean Beach Sanctuary,Outer Sunset,37.75506,-122.50491,Entire home/apt,5,1,2,2,138,1,San Francisco,0
Sunny SOMA 40 Ft Ceiling Condo 8 Min to MOSCONE,SoMa,37.77552,-122.40926,Private room,6,1,1,2,65,0.98,San Francisco,0
Startup House SF - Private Room,Downtown,37.78832,-122.41611,Private room,1,2,1,1,55,0.98,San Francisco,0
Co-living Tech Community in SF SOMA,SoMa,37.77927,-122.40697,Private room,1,2,1,1,73,0.98,San Francisco,0
â€šâ‰ ÃªBest Location Comfort Stay â€šâ‰ ÃªWalk&Subway All SF â€šâ‰ Ãª,Lower Haight,37.76968,-122.43097,Private room,3,1,1,2,79,0.95,San Francisco,0
Convenient downtown SF loft near Moscone,SoMa,37.78066,-122.39807,Private room,1,1.5,1,1,199,1,San Francisco,0
Private room in Noe Valley,Noe Valley,37.74708,-122.43636,Private room,1,1,1,1,100,1,San Francisco,0
Haas CoLiving Neighborhood,Dogpatch,37.75884,-122.38984,Entire home/apt,4,2,1,4,50,1,San Francisco,0
Amazing Studio w/ GG Bridge Views!,Russian Hill,37.80101,-122.42182,Entire home/apt,2,1,0,1,160,0.8,San Francisco,0
A  room in Victorian house in Haight-Ashbury .,Haight-Ashbury,37.76898,-122.45057,Private room,2,1,1,1,64,0.96,San Francisco,0
Bright & Relaxing Pacific Heights/Cow Hollow flat,Pacific Heights,37.79709,-122.42993,Private room,2,1,1,1,350,0.98,San Francisco,0
Close to everything - Luxury Condo,SoMa,37.77318,-122.40272,Entire home/apt,4,1,1,1,250,1,San Francisco,0
Creative Shared Space in Bernal Heights,Bernal Heights,37.74147,-122.41552,Private room,2,1.5,2,2,200,1,San Francisco,0
"Iconic SF Scene, Historic Exteriors, City Views",Nob Hill,37.7915,-122.40855,Entire home/apt,3,1,1,1,143,0.98,San Francisco,0
Luxe Garden Suite in the Heart of NoPa District,Western Addition/NOPA,37.77501,-122.44462,Entire home/apt,3,1,1,2,198,0.98,San Francisco,0
Private Bedroom Full Size bed,Lakeshore,37.73014,-122.49022,Private room,2,1,1,1,65,0.85,San Francisco,0
#3Nob Hill penthouse Queen bed and balcony sleeps2,Nob Hill,37.79084,-122.40887,Private room,2,1,1,1,120,1,San Francisco,0
Cozy Garden Cottage -easy access to SF and airport,Visitacion Valley,37.72138,-122.40135,Entire home/apt,3,1,0,2,124,0.99,San Francisco,0
"Bayview Master Suite- Private deck, stunning views",Bayview,37.71965,-122.3946,Private room,2,1,1,1,100,0.9,San Francisco,0
"Light-filled, Chill House in Noe Valley SF",Noe Valley,37.74469,-122.43014,Entire home/apt,6,1,2,3,85,0.98,San Francisco,0
"SuperHosts'' 5â€šÃ²Ã– Fez Roomâ€šÃ¹Â§Ã”âˆÃ¨Pvt.Bath,Bfast,Parking,WD",Potrero Hill,37.76211,-122.40492,Private room,2,1,1,1,69,1,San Francisco,0
Potrero Hill/Dogpatch private room with bath,Dogpatch,37.75955,-122.38946,Private room,1,1,1,1,90,0.98,San Francisco,0
Lovely home in San Francisco!,Bayview,37.72259,-122.39804,Entire home/apt,5,2,2,4,175,0.95,San Francisco,0
Contemporary 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77118,-122.42542,Entire home/apt,2,1,1,1,207,0.98,San Francisco,0
Simple 1BR in Hayes Valley by Sonder,Hayes Valley,37.77178,-122.42594,Entire home/apt,2,1,1,1,154,0.98,San Francisco,0
Serene 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77104,-122.42676,Entire home/apt,2,1,1,1,161,0.98,San Francisco,0
Lovely 1BR in Hayes Valley by Sonder,Duboce Triangle,37.77107,-122.42582,Entire home/apt,2,1,1,1,223,0.98,San Francisco,0
Light and Bright Studio on Potrero Hill,Potrero Hill,37.75463,-122.39918,Private room,2,1,1,1,150,1,San Francisco,0
Dashing 1BR in Hayes Valley by Sonder,Lower Haight,37.77052,-122.42739,Entire home/apt,2,1,1,1,150,0.98,San Francisco,0
Luxury modern condo,Nob Hill,37.79217,-122.41223,Entire home/apt,6,2.5,3,4,900,0.98,San Francisco,0
"Spacious, stylish, cozy 1 bedroom  in Potrero Hill",Potrero Hill,37.75997,-122.39314,Entire home/apt,2,1,1,1,160,0.98,San Francisco,0
Discounted Union Square Hotel,Financial District,37.78972,-122.40673,Private room,2,1,0,1,200,0.98,San Francisco,0
Discounted Union Square Hotel,Financial District,37.78963,-122.40678,Private room,2,1,0,1,200,0.98,San Francisco,0
Discounted Union Square Hotel,Union Square,37.78952,-122.40678,Private room,2,1,0,1,200,1,San Francisco,0
Discounted Union Square Hotel,Downtown,37.78995,-122.4081,Private room,2,1,0,1,200,0.8,San Francisco,0
Discounted Union Square Hotel,Union Square,37.78952,-122.40664,Private room,2,1,0,1,200,1,San Francisco,0
Discounted Union Square Hotel,Union Square,37.78973,-122.40602,Private room,2,1,0,1,200,0.98,San Francisco,0
Discounted Union Square Hotel,Downtown,37.7902,-122.40791,Private room,2,1,0,1,200,1,San Francisco,0
Discounted Union Square Hotel,Union Square,37.78943,-122.40741,Private room,2,1,0,1,200,0.98,San Francisco,0
Discounted Union Square Hotel,Downtown,37.7894,-122.40605,Private room,2,1,0,1,200,0.98,San Francisco,0
Discounted Union Square Hotel,Financial District,37.79013,-122.40613,Private room,2,1,0,1,200,1,San Francisco,0
Discounted Union Square Hotel - 1 bedroom,Downtown,37.78932,-122.40783,Private room,4,1,1,1,200,0.98,San Francisco,0
Discounted Union Square Hotel - 1 bedroom,Union Square,37.78984,-122.40788,Private room,4,1,1,1,200,0.98,San Francisco,0
Discounted Union Square Hotel - 1 bedroom,Downtown,37.78979,-122.40751,Private room,4,1,1,1,200,0.98,San Francisco,0
4 BR Happy Family Home â€šâ‰ ÃªÃ”âˆÃ¨ Views â€šâ‰ ÃªÃ”âˆÃ¨ Deck â€šâ‰ ÃªÃ”âˆÃ¨ Parking â€šâ‰ ÃªÃ”âˆÃ¨ BBQ,Mission Terrace,37.72792,-122.44029,Entire home/apt,7,1.5,4,6,499,0.9,San Francisco,0
Entire Guest suite Modern & New 3 bedrooms,Excelsior,37.7267,-122.41995,Entire home/apt,6,2,3,3,158,0.98,San Francisco,0
"Red Victorian - Private room, Hole in the Wall",Haight-Ashbury,37.77034,-122.45034,Private room,4,6,1,4,100,0.9,San Francisco,0
A luxury 2 bedroom suite with hotel services,Fisherman''s Wharf,37.80524,-122.42359,Entire home/apt,6,2,2,2,899,0.98,San Francisco,0
Upper Noe Nest - Cat Friendly,Noe Valley,37.74888,-122.44259,Entire home/apt,1,1,0,1,100,0.98,San Francisco,0
Downtown Collection | Private Room,Tenderloin,37.78599,-122.41057,Private room,1,1,1,1,55,0.98,San Francisco,0
Private bedroom + new bathroom in charming SF apt!,Duboce Triangle,37.76923,-122.43085,Private room,2,1,1,1,100,1,San Francisco,0
Nice Cozy 3rd Floor Lots of Natural Light,Bernal Heights,37.73709,-122.42559,Entire home/apt,6,1,1,5,130,0.94,San Francisco,0
RSA Conference Deluxe Union Square Suite # 1,Downtown,37.78865,-122.41381,Entire home/apt,4,1,1,2,1200,1,San Francisco,0
APTâ€šÃ²Ã–Golden Gate Parkâ€šÃ²Ã–Walk Out Balconyâ€šÃ²Ã–Workstation*,Richmond District,37.78396,-122.4625,Entire home/apt,4,1,1,2,150,1,San Francisco,0
Wyndham Deluxe Union Square Suite # 3,Downtown,37.78936,-122.41227,Entire home/apt,4,1,1,2,300,1,San Francisco,0
Startup House SF - Private Room,Downtown,37.78668,-122.41604,Private room,1,2,1,1,55,0.98,San Francisco,0
"Red Victorian - Dawn Top Bunk, Hole in the Wall",Cole Valley,37.76878,-122.44888,Shared room,1,6,1,1,50,0.97,San Francisco,0
"Red Victorian - Dusk Bottom Bunk, Hole in the Wall",Haight-Ashbury,37.76982,-122.44911,Shared room,1,6,1,1,50,1,San Francisco,0
Bespoke Lower Pacific Heights 1BR w/ Gym + Pool by Blueground,Western Addition/NOPA,37.78572,-122.43547,Entire home/apt,2,1,1,1,239,0.98,San Francisco,0
"SuperHosts'' 5â€šÃ²Ã– Garden Room -Pvt.Bathâ€šÃ¹Â§Ã”âˆÃ¨Bfast,Parkng",Potrero Hill,37.76108,-122.40545,Private room,2,1,1,1,69,0.98,San Francisco,0
